latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-6.221441,107.00668,19.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2017-03-22,15.80,28.5,22.7,11.8,15.80,0.402
2017-03-23,9.80,30.0,23.2,11.0,9.80,0.408
2017-03-24,5.20,31.4,24.1,11.0,5.20,0.405
2017-03-25,1.70,30.1,24.5,12.4,1.70,0.404
2017-03-26,13.60,30.8,24.2,9.2,13.60,0.403
2017-03-27,9.40,30.6,23.1,9.7,9.40,0.402
2017-03-28,3.70,30.4,23.8,10.8,3.70,0.399
2017-03-29,6.70,31.7,23.5,8.3,6.70,0.397
2017-03-30,8.60,31.9,23.3,13.0,8.60,0.395
2017-03-31,7.70,29.5,24.6,18.4,7.70,0.396
2017-04-01,17.00,31.1,24.0,11.9,17.00,0.398
2017-04-02,21.70,30.3,23.9,9.4,21.70,0.402
2017-04-03,6.90,30.5,23.2,8.8,6.90,0.402
2017-04-04,8.50,31.7,23.2,11.0,8.50,0.401
2017-04-05,2.00,30.1,23.2,15.6,2.00,0.401
2017-04-06,3.10,30.3,24.5,22.1,3.10,0.400
2017-04-07,0.70,29.8,24.1,16.0,0.70,0.399
2017-04-08,0.30,30.0,25.0,21.3,0.30,0.395
2017-04-09,11.00,30.9,24.4,13.6,11.00,0.393
2017-04-10,9.50,30.8,23.5,8.9,9.50,0.396
2017-04-11,7.70,30.6,24.1,8.0,7.70,0.397
2017-04-12,8.20,31.2,24.1,9.2,8.20,0.397
2017-04-13,3.70,31.4,24.3,14.6,3.70,0.394
2017-04-14,5.00,29.4,24.0,7.7,5.00,0.393
2017-04-15,8.90,29.3,23.7,10.4,8.90,0.394
2017-04-16,11.90,30.2,23.6,9.4,11.90,0.396
2017-04-17,2.40,31.1,24.2,9.2,2.40,0.395
2017-04-18,6.20,31.2,24.5,10.8,6.20,0.395
2017-04-19,12.10,30.0,24.2,9.3,12.10,0.394
2017-04-20,10.00,31.4,23.8,12.4,10.00,0.395
2017-04-21,8.60,30.5,23.5,14.3,8.60,0.396
2017-04-22,11.30,30.5,24.1,12.4,11.30,0.403
2017-04-23,9.50,31.3,24.0,8.3,9.50,0.405
2017-04-24,12.50,30.4,24.4,12.1,12.50,0.403
2017-04-25,10.20,31.0,23.4,10.5,10.20,0.403
2017-04-26,15.40,30.0,24.0,12.0,15.40,0.405
2017-04-27,2.00,31.0,23.8,8.7,2.00,0.405
2017-04-28,12.80,30.6,23.2,8.9,12.80,0.407
2017-04-29,2.50,31.2,23.2,6.1,2.50,0.404
2017-04-30,18.80,30.9,23.9,12.6,18.80,0.404
2017-05-01,5.60,32.2,23.5,7.2,5.60,0.408
2017-05-02,16.70,30.4,24.4,6.9,16.70,0.408
2017-05-03,10.40,30.9,24.5,7.9,10.40,0.403
2017-05-04,15.50,30.6,23.7,12.1,15.50,0.408
2017-05-05,20.00,30.1,23.6,10.5,20.00,0.414
2017-05-06,9.90,29.3,23.6,9.3,9.90,0.413
2017-05-07,5.10,29.2,23.9,11.8,5.10,0.412
2017-05-08,5.20,30.7,23.4,10.9,5.20,0.413
2017-05-09,1.10,30.9,23.5,8.3,1.10,0.413
2017-05-10,5.30,31.2,24.4,12.3,5.30,0.412
2017-05-11,1.00,30.9,24.2,9.8,1.00,0.409
2017-05-12,1.50,31.4,23.5,8.0,1.50,0.405
2017-05-13,2.40,31.3,23.8,9.7,2.40,0.400
2017-05-14,2.60,31.2,24.2,10.6,2.60,0.396
2017-05-15,0.00,32.1,24.0,9.0,0.00,0.391
2017-05-16,1.10,31.8,25.0,9.4,1.10,0.385
2017-05-17,1.00,31.7,24.1,12.4,1.00,0.380
2017-05-18,0.30,32.2,23.6,8.0,0.30,0.375
2017-05-19,0.20,32.2,24.8,10.0,0.20,0.370
2017-05-20,0.50,31.1,23.9,10.2,0.50,0.364
2017-05-21,1.40,30.0,24.9,7.7,1.40,0.360
2017-05-22,0.40,31.5,24.1,9.8,0.40,0.356
2017-05-23,0.10,32.2,24.5,10.7,0.10,0.350
2017-05-24,0.80,32.0,24.6,8.8,0.80,0.344
2017-05-25,0.00,32.3,23.9,13.2,0.00,0.339
2017-05-26,0.10,32.9,22.4,10.7,0.10,0.334
2017-05-27,1.30,32.2,25.0,10.5,1.30,0.328
2017-05-28,10.30,30.9,24.9,6.6,10.30,0.329
2017-05-29,5.70,29.8,24.9,10.7,5.70,0.342
2017-05-30,3.40,31.0,23.1,15.7,3.40,0.340
2017-05-31,11.40,31.0,24.6,13.6,11.40,0.341
2017-06-01,0.90,30.0,24.1,15.6,0.90,0.347
2017-06-02,1.30,29.9,25.5,12.8,1.30,0.347
2017-06-03,0.30,31.3,24.0,6.4,0.30,0.347
2017-06-04,0.00,31.6,23.9,8.8,0.00,0.343
2017-06-05,6.40,30.8,23.8,10.4,6.40,0.339
2017-06-06,0.90,30.9,23.8,8.3,0.90,0.337
2017-06-07,1.50,30.6,23.0,10.6,1.50,0.332
2017-06-08,0.00,31.3,24.1,14.1,0.00,0.328
2017-06-09,0.10,32.3,23.1,10.2,0.10,0.323
2017-06-10,1.10,32.8,24.0,9.1,1.10,0.318
2017-06-11,0.90,30.8,24.9,10.9,0.90,0.315
2017-06-12,1.70,31.5,24.0,9.4,1.70,0.312
2017-06-13,16.20,31.1,24.1,9.5,16.20,0.314
2017-06-14,50.50,30.9,23.6,8.3,50.50,0.334
2017-06-15,8.80,30.8,24.5,10.1,8.80,0.333
2017-06-16,6.60,30.8,23.5,16.2,6.60,0.345
2017-06-17,0.00,31.5,24.5,11.2,0.00,0.343
2017-06-18,1.50,31.0,22.9,12.5,1.50,0.339
2017-06-19,0.40,31.1,23.1,9.8,0.40,0.336
2017-06-20,0.00,30.6,23.1,9.4,0.00,0.331
2017-06-21,1.40,30.4,23.5,9.8,1.40,0.328
2017-06-22,6.30,30.5,23.5,9.5,6.30,0.331
2017-06-23,9.00,29.0,23.5,10.2,9.00,0.334
2017-06-24,3.40,28.1,24.0,13.2,3.40,0.341
2017-06-25,4.50,30.4,23.3,13.7,4.50,0.344
2017-06-26,20.00,28.6,23.5,12.0,20.00,0.351
2017-06-27,5.70,30.2,23.2,7.6,5.70,0.358
2017-06-28,2.30,30.9,23.2,14.2,2.30,0.356
2017-06-29,13.20,30.8,22.8,7.6,13.20,0.358
2017-06-30,25.90,29.1,23.4,9.4,25.90,0.363
2017-07-01,0.00,30.7,22.9,13.3,0.00,0.360
2017-07-02,0.10,30.6,23.5,16.2,0.10,0.356
2017-07-03,3.50,31.0,23.8,9.0,3.50,0.353
2017-07-04,0.30,31.8,23.5,12.9,0.30,0.355
2017-07-05,0.80,31.0,23.8,12.7,0.80,0.350
2017-07-06,0.00,30.3,23.3,9.8,0.00,0.346
2017-07-07,0.00,31.5,23.0,11.4,0.00,0.342
2017-07-08,3.20,31.2,24.3,8.6,3.20,0.338
2017-07-09,2.20,30.4,24.0,11.0,2.20,0.336
2017-07-10,4.40,28.6,23.0,9.7,4.40,0.336
2017-07-11,9.50,30.0,23.6,8.6,9.50,0.334
2017-07-12,1.00,30.2,23.3,10.8,1.00,0.332
2017-07-13,0.10,30.2,24.0,10.4,0.10,0.329
2017-07-14,0.40,30.7,23.0,14.4,0.40,0.325
2017-07-15,1.50,30.2,24.3,12.3,1.50,0.323
2017-07-16,1.00,30.7,22.2,10.1,1.00,0.318
2017-07-17,0.00,31.0,20.9,11.2,0.00,0.314
2017-07-18,0.00,30.0,23.9,13.1,0.00,0.310
2017-07-19,0.20,31.1,23.6,11.0,0.20,0.307
2017-07-20,3.50,30.6,23.0,9.0,3.50,0.305
2017-07-21,2.10,30.5,23.3,10.9,2.10,0.306
2017-07-22,0.70,31.0,23.6,7.1,0.70,0.305
2017-07-23,2.70,31.0,24.3,10.4,2.70,0.300
2017-07-24,2.80,30.8,23.7,8.9,2.80,0.297
2017-07-25,0.10,32.0,24.5,13.6,0.10,0.292
2017-07-26,0.00,31.8,21.0,12.0,0.00,0.287
2017-07-27,0.10,31.8,22.2,13.0,0.10,0.282
2017-07-28,4.50,32.5,23.8,11.7,4.50,0.280
2017-07-29,14.10,30.9,24.0,10.1,14.10,0.283
2017-07-30,0.50,32.3,23.5,10.8,0.50,0.284
2017-07-31,1.10,32.2,23.5,10.8,1.10,0.280
2017-08-01,0.00,32.3,23.5,13.8,0.00,0.276
2017-08-02,0.00,32.2,21.0,16.4,0.00,0.272
2017-08-03,0.00,32.4,22.5,13.9,0.00,0.266
2017-08-04,0.00,32.3,23.4,16.0,0.00,0.262
2017-08-05,0.00,32.6,22.8,16.2,0.00,0.258
2017-08-06,0.00,32.5,23.0,13.0,0.00,0.253
2017-08-07,0.00,32.3,23.7,16.4,0.00,0.248
2017-08-08,0.50,33.2,23.0,12.2,0.50,0.243
2017-08-09,0.50,31.7,25.2,16.4,0.50,0.239
2017-08-10,1.40,31.0,23.6,12.0,1.40,0.239
2017-08-11,0.30,32.0,24.1,11.5,0.30,0.238
2017-08-12,1.60,31.6,24.4,11.2,1.60,0.235
2017-08-13,3.70,30.2,23.2,8.8,3.70,0.234
2017-08-14,2.90,31.2,23.6,11.5,2.90,0.234
2017-08-15,0.00,32.5,23.4,14.0,0.00,0.232
2017-08-16,0.00,32.5,23.1,15.9,0.00,0.229
2017-08-17,0.00,32.5,22.4,16.6,0.00,0.226
2017-08-18,0.00,32.9,24.1,19.4,0.00,0.222
2017-08-19,0.00,34.3,23.8,16.5,0.00,0.218
2017-08-20,0.50,34.0,24.3,14.8,0.50,0.214
2017-08-21,0.40,33.3,24.2,12.5,0.40,0.212
2017-08-22,0.00,32.9,22.6,16.3,0.00,0.209
2017-08-23,0.00,33.8,24.6,20.4,0.00,0.208
2017-08-24,0.00,34.0,23.8,20.7,0.00,0.212
2017-08-25,0.00,34.5,24.4,17.6,0.00,0.211
2017-08-26,0.00,34.3,25.0,24.9,0.00,0.207
2017-08-27,0.00,34.4,23.1,21.2,0.00,0.205
2017-08-28,0.00,34.4,23.3,24.0,0.00,0.200
2017-08-29,3.00,32.5,24.6,12.3,3.00,0.199
2017-08-30,0.30,33.2,24.1,18.0,0.30,0.200
2017-08-31,1.20,32.9,25.0,11.2,1.20,0.199
2017-09-01,1.70,31.1,25.2,12.4,1.70,0.198
2017-09-02,0.00,33.5,24.8,17.9,0.00,0.195
2017-09-03,0.00,34.7,23.5,18.4,0.00,0.191
2017-09-04,0.30,34.8,24.4,18.4,0.30,0.187
2017-09-05,3.40,33.0,25.5,15.0,3.40,0.186
2017-09-06,0.60,33.5,24.8,13.3,0.60,0.189
2017-09-07,0.00,33.8,24.6,19.6,0.00,0.189
2017-09-08,0.10,35.7,24.2,20.5,0.10,0.186
2017-09-09,0.10,34.7,24.5,18.0,0.10,0.184
2017-09-10,1.00,33.3,24.9,14.0,1.00,0.183
2017-09-11,0.10,35.0,24.5,16.7,0.10,0.183
2017-09-12,2.00,33.2,24.0,17.2,2.00,0.182
2017-09-13,0.00,34.0,22.4,17.0,0.00,0.182
2017-09-14,0.50,34.6,24.9,16.2,0.50,0.181
2017-09-15,0.70,35.1,25.4,16.5,0.70,0.181
2017-09-16,0.70,35.0,25.4,13.8,0.70,0.181
2017-09-17,1.40,35.5,25.1,19.2,1.40,0.178
2017-09-18,0.10,34.7,24.6,21.1,0.10,0.176
2017-09-19,1.00,35.3,24.7,16.5,1.00,0.174
2017-09-20,0.90,32.9,24.0,12.3,0.90,0.175
2017-09-21,0.10,31.8,24.1,13.7,0.10,0.176
2017-09-22,0.20,33.9,23.5,14.9,0.20,0.175
2017-09-23,0.10,34.7,24.5,16.7,0.10,0.173
2017-09-24,8.90,31.1,25.6,11.5,8.90,0.178
2017-09-25,2.00,31.8,24.4,12.6,2.00,0.193
2017-09-26,2.40,31.2,24.6,13.3,2.40,0.204
2017-09-27,80.40,26.2,23.8,8.1,80.40,0.238
2017-09-28,7.30,30.5,23.6,7.6,7.30,0.256
2017-09-29,12.10,31.3,24.1,9.5,12.10,0.260
2017-09-30,0.90,30.9,23.9,11.8,0.90,0.256
2017-10-01,12.00,31.0,24.4,10.7,12.00,0.257
2017-10-02,13.10,30.5,23.3,13.9,13.10,0.261
2017-10-03,8.80,30.2,23.6,7.4,8.80,0.265
2017-10-04,5.10,31.2,23.4,12.3,5.10,0.267
2017-10-05,2.80,31.9,24.0,13.7,2.80,0.269
2017-10-06,4.60,32.3,24.5,8.7,4.60,0.268
2017-10-07,3.10,31.1,24.3,10.4,3.10,0.264
2017-10-08,5.20,30.5,24.0,9.5,5.20,0.261
2017-10-09,14.70,31.0,24.4,15.6,14.70,0.262
2017-10-10,10.10,31.0,24.0,10.8,10.10,0.267
2017-10-11,4.10,31.6,24.6,9.7,4.10,0.263
2017-10-12,1.30,30.9,24.3,9.1,1.30,0.261
2017-10-13,0.50,32.2,22.9,10.7,0.50,0.265
2017-10-14,1.30,32.6,24.0,12.0,1.30,0.262
2017-10-15,2.40,32.3,24.2,11.0,2.40,0.260
2017-10-16,18.60,31.5,24.6,9.0,18.60,0.263
2017-10-17,0.50,31.5,24.8,8.6,0.50,0.262
2017-10-18,15.50,31.7,24.2,7.9,15.50,0.264
2017-10-19,22.20,30.7,24.2,11.6,22.20,0.275
2017-10-20,5.10,31.0,24.0,9.7,5.10,0.284
2017-10-21,6.70,32.5,24.5,10.7,6.70,0.287
2017-10-22,7.40,30.6,24.6,8.4,7.40,0.288
2017-10-23,2.30,31.8,24.5,7.4,2.30,0.285
2017-10-24,1.70,31.9,22.8,10.0,1.70,0.282
2017-10-25,3.30,30.7,24.0,8.8,3.30,0.280
2017-10-26,2.80,31.5,25.0,11.7,2.80,0.276
2017-10-27,1.40,31.6,23.8,8.7,1.40,0.273
2017-10-28,13.90,29.5,23.9,8.4,13.90,0.280
2017-10-29,12.40,31.8,24.5,11.1,12.40,0.292
2017-10-30,4.50,31.4,24.4,7.5,4.50,0.299
2017-10-31,1.50,31.5,24.4,12.7,1.50,0.298
2017-11-01,0.00,33.1,24.5,11.6,0.00,0.294
2017-11-02,0.90,31.4,24.8,7.7,0.90,0.289
2017-11-03,1.50,32.5,24.4,11.6,1.50,0.286
2017-11-04,2.50,32.0,24.2,9.3,2.50,0.283
2017-11-05,13.90,31.6,24.5,10.7,13.90,0.285
2017-11-06,22.70,31.8,24.6,9.2,22.70,0.290
2017-11-07,18.50,29.5,24.6,9.7,18.50,0.297
2017-11-08,17.50,30.0,23.5,12.0,17.50,0.308
2017-11-09,14.10,30.5,24.0,10.2,14.10,0.311
2017-11-10,4.10,31.8,23.6,8.9,4.10,0.315
2017-11-11,4.50,32.2,24.5,8.5,4.50,0.312
2017-11-12,7.60,31.7,24.5,12.4,7.60,0.310
2017-11-13,7.20,30.1,24.6,8.5,7.20,0.312
2017-11-14,39.60,31.1,23.7,11.7,39.60,0.314
2017-11-15,4.90,29.8,23.8,10.8,4.90,0.323
2017-11-16,28.80,29.4,24.0,12.9,28.80,0.325
2017-11-17,12.30,31.5,23.0,13.7,12.30,0.334
2017-11-18,1.00,29.5,23.8,8.2,1.00,0.334
2017-11-19,6.10,29.6,23.9,10.0,6.10,0.333
2017-11-20,0.60,32.5,24.0,8.9,0.60,0.330
2017-11-21,7.10,31.2,24.4,13.1,7.10,0.327
2017-11-22,1.30,30.4,24.4,11.3,1.30,0.329
2017-11-23,2.90,31.2,23.9,11.3,2.90,0.332
2017-11-24,3.00,31.6,24.4,16.6,3.00,0.329
2017-11-25,5.10,30.7,25.0,19.3,5.10,0.323
2017-11-26,7.80,30.4,25.2,22.3,7.80,0.320
2017-11-27,5.30,29.4,25.0,24.4,5.30,0.320
2017-11-28,1.50,30.1,25.3,24.2,1.50,0.318
2017-11-29,7.40,31.0,24.5,18.7,7.40,0.319
2017-11-30,17.30,30.2,23.7,25.5,17.30,0.323
2017-12-01,7.30,31.8,23.9,23.7,7.30,0.322
2017-12-02,0.10,32.1,24.0,22.0,0.10,0.317
2017-12-03,1.30,32.8,24.0,18.0,1.30,0.313
2017-12-04,0.60,33.0,25.4,19.2,0.60,0.308
2017-12-05,0.40,33.2,24.3,14.8,0.40,0.303
2017-12-06,0.10,32.5,23.4,14.1,0.10,0.297
2017-12-07,4.50,31.9,24.1,10.4,4.50,0.293
2017-12-08,7.70,31.6,24.9,16.0,7.70,0.300
2017-12-09,4.90,31.0,25.1,21.3,4.90,0.307
2017-12-10,4.10,30.4,24.8,14.8,4.10,0.316
2017-12-11,13.80,30.3,24.4,8.3,13.80,0.318
2017-12-12,9.40,30.3,23.8,11.1,9.40,0.328
2017-12-13,13.90,28.5,24.4,14.5,13.90,0.335
2017-12-14,0.80,29.7,23.5,13.0,0.80,0.345
2017-12-15,7.20,30.2,23.4,12.8,7.20,0.350
2017-12-16,10.60,29.3,24.0,16.7,10.60,0.356
2017-12-17,19.00,28.4,23.5,15.3,19.00,0.363
2017-12-18,3.50,28.9,23.5,19.1,3.50,0.364
2017-12-19,12.20,28.2,23.9,14.8,12.20,0.368
2017-12-20,22.20,26.9,23.2,18.7,22.20,0.376
2017-12-21,2.00,27.6,23.6,17.4,2.00,0.377
2017-12-22,11.60,29.4,24.0,14.0,11.60,0.378
2017-12-23,7.40,31.2,23.0,15.5,7.40,0.377
2017-12-24,0.40,31.5,23.5,16.3,0.40,0.372
2017-12-25,0.00,31.8,23.5,18.0,0.00,0.366
2017-12-26,0.40,30.2,24.2,20.6,0.40,0.360
2017-12-27,5.60,29.6,24.4,16.3,5.60,0.356
2017-12-28,0.70,30.2,24.9,13.4,0.70,0.355
2017-12-29,4.70,29.9,23.8,12.7,4.70,0.354
2017-12-30,22.60,30.8,24.0,16.5,22.60,0.360
2017-12-31,6.40,32.0,23.6,11.2,6.40,0.358
2018-01-01,0.40,31.7,23.8,16.9,0.40,0.361
2018-01-02,2.60,31.9,23.9,11.9,2.60,0.356
2018-01-03,10.00,32.0,23.8,10.7,10.00,0.357
2018-01-04,15.90,31.3,24.6,15.8,15.90,0.364
2018-01-05,13.30,30.9,24.2,10.2,13.30,0.368
2018-01-06,7.30,30.6,24.2,20.6,7.30,0.372
2018-01-07,5.00,29.4,24.4,14.6,5.00,0.371
2018-01-08,12.20,29.9,23.4,12.1,12.20,0.373
2018-01-09,16.10,28.9,23.2,14.2,16.10,0.376
2018-01-10,15.50,31.1,22.6,13.5,15.50,0.381
2018-01-11,0.20,30.9,23.8,21.7,0.20,0.380
2018-01-12,0.80,29.5,23.5,19.8,0.80,0.375
2018-01-13,5.80,29.5,23.6,16.5,5.80,0.372
2018-01-14,7.00,28.8,23.3,20.4,7.00,0.370
2018-01-15,12.30,28.4,23.4,20.6,12.30,0.377
2018-01-16,0.10,28.5,23.7,22.3,0.10,0.381
2018-01-17,0.90,28.8,23.8,13.8,0.90,0.378
2018-01-18,16.70,27.5,23.9,13.6,16.70,0.385
2018-01-19,1.90,28.2,23.6,24.5,1.90,0.389
2018-01-20,0.60,29.6,24.4,23.9,0.60,0.388
2018-01-21,7.60,29.5,24.7,20.0,7.60,0.385
2018-01-22,9.40,27.4,24.8,19.6,9.40,0.384
2018-01-23,15.70,29.8,23.8,15.1,15.70,0.387
2018-01-24,8.70,30.1,24.5,16.1,8.70,0.389
2018-01-25,0.50,29.5,24.5,22.6,0.50,0.391
2018-01-26,4.20,29.1,24.4,22.0,4.20,0.391
2018-01-27,0.90,29.7,24.2,19.7,0.90,0.393
2018-01-28,5.30,27.7,24.6,21.7,5.30,0.390
2018-01-29,4.80,29.4,23.9,26.9,4.80,0.390
2018-01-30,13.80,28.4,23.9,25.2,13.80,0.391
2018-01-31,7.50,29.4,24.1,17.3,7.50,0.393
2018-02-01,10.50,30.2,22.9,16.3,10.50,0.399
2018-02-02,2.20,30.0,23.9,14.3,2.20,0.402
2018-02-03,9.70,28.5,23.5,13.1,9.70,0.405
2018-02-04,15.00,27.7,23.2,13.7,15.00,0.410
2018-02-05,26.50,25.9,23.0,11.2,26.50,0.417
2018-02-06,13.80,27.6,23.1,14.5,13.80,0.422
2018-02-07,8.60,28.2,22.6,14.4,8.60,0.420
2018-02-08,23.50,27.7,23.4,18.6,23.50,0.419
2018-02-09,21.20,28.3,23.0,18.9,21.20,0.419
2018-02-10,9.10,30.3,23.8,17.9,9.10,0.416
2018-02-11,3.80,28.4,23.0,14.0,3.80,0.413
2018-02-12,12.90,27.9,23.0,16.6,12.90,0.412
2018-02-13,7.90,28.7,23.0,15.3,7.90,0.413
2018-02-14,16.60,29.0,23.6,16.6,16.60,0.411
2018-02-15,11.60,27.4,23.7,17.1,11.60,0.411
2018-02-16,6.10,29.0,23.1,15.8,6.10,0.416
2018-02-17,7.00,29.4,23.1,17.3,7.00,0.411
2018-02-18,9.30,28.9,23.9,13.5,9.30,0.409
2018-02-19,8.10,30.0,23.5,16.3,8.10,0.410
2018-02-20,7.40,29.9,23.9,11.0,7.40,0.409
2018-02-21,16.20,30.0,22.7,14.8,16.20,0.409
2018-02-22,6.50,29.0,23.2,13.2,6.50,0.414
2018-02-23,13.10,29.0,22.9,14.5,13.10,0.416
2018-02-24,1.30,30.0,22.8,13.4,1.30,0.414
2018-02-25,4.90,29.2,23.4,9.8,4.90,0.411
2018-02-26,16.20,28.3,23.3,8.9,16.20,0.416
2018-02-27,20.90,29.0,23.2,11.5,20.90,0.418
2018-02-28,19.00,28.2,23.0,12.3,19.00,0.418
2018-03-01,13.40,29.4,23.5,10.2,13.40,0.418
2018-03-02,4.50,31.0,22.7,9.3,4.50,0.417
2018-03-03,11.30,29.6,23.8,8.6,11.30,0.416
2018-03-04,9.50,30.5,23.5,11.0,9.50,0.415
2018-03-05,12.00,29.1,23.7,11.8,12.00,0.419
2018-03-06,6.60,28.6,23.6,9.7,6.60,0.419
2018-03-07,6.80,30.8,23.5,16.9,6.80,0.416
2018-03-08,12.70,29.3,23.5,9.4,12.70,0.413
2018-03-09,11.20,30.4,23.2,13.1,11.20,0.413
2018-03-10,13.50,29.3,23.5,11.2,13.50,0.418
2018-03-11,19.50,29.4,23.5,14.9,19.50,0.420
2018-03-12,15.40,28.7,23.6,15.8,15.40,0.423
2018-03-13,1.00,28.9,23.0,13.0,1.00,0.420
2018-03-14,3.90,30.9,23.2,12.1,3.90,0.416
2018-03-15,4.60,31.7,23.1,9.7,4.60,0.412
2018-03-16,10.50,31.4,23.8,8.1,10.50,0.409
2018-03-17,10.50,29.1,23.0,8.3,10.50,0.410
2018-03-18,0.90,31.1,23.0,12.7,0.90,0.407
2018-03-19,11.50,30.1,22.8,9.6,11.50,0.409
2018-03-20,3.70,31.2,23.0,10.0,3.70,0.408
2018-03-21,6.70,28.4,24.3,22.3,6.70,0.407
2018-03-22,15.00,29.6,24.4,16.3,15.00,0.404
2018-03-23,2.90,30.6,23.5,13.1,2.90,0.404
2018-03-24,23.10,29.0,23.8,10.0,23.10,0.405
2018-03-25,7.10,31.1,23.0,11.9,7.10,0.409
2018-03-26,9.30,30.0,23.8,14.1,9.30,0.408
2018-03-27,8.00,30.5,23.5,15.2,8.00,0.410
2018-03-28,0.90,30.6,23.1,9.4,0.90,0.409
2018-03-29,0.40,31.0,22.7,11.3,0.40,0.404
2018-03-30,0.10,31.2,21.9,13.7,0.10,0.398
2018-03-31,1.20,31.1,24.4,16.9,1.20,0.394
2018-04-01,9.30,31.0,24.5,14.3,9.30,0.394
2018-04-02,12.20,29.8,23.5,11.1,12.20,0.396
2018-04-03,8.90,30.5,23.5,10.2,8.90,0.396
2018-04-04,13.70,31.2,23.1,11.0,13.70,0.402
2018-04-05,7.20,30.9,23.1,9.1,7.20,0.401
2018-04-06,7.90,31.3,23.2,9.9,7.90,0.405
2018-04-07,10.20,30.4,23.8,10.0,10.20,0.404
2018-04-08,17.10,28.8,23.3,13.8,17.10,0.403
2018-04-09,11.70,30.2,23.0,8.9,11.70,0.409
2018-04-10,0.80,31.0,23.0,15.0,0.80,0.411
2018-04-11,0.50,31.2,22.5,13.0,0.50,0.405
2018-04-12,8.50,29.8,24.2,14.5,8.50,0.402
2018-04-13,4.90,31.4,23.8,10.7,4.90,0.396
2018-04-14,7.90,31.3,24.1,10.4,7.90,0.396
2018-04-15,2.10,31.8,24.0,10.7,2.10,0.395
2018-04-16,2.30,30.8,24.2,9.0,2.30,0.397
2018-04-17,16.00,30.0,24.5,10.5,16.00,0.396
2018-04-18,5.30,30.5,23.3,7.5,5.30,0.396
2018-04-19,7.90,30.6,23.5,8.0,7.90,0.395
2018-04-20,10.10,29.7,24.1,9.5,10.10,0.400
2018-04-21,3.80,30.7,23.2,7.3,3.80,0.403
2018-04-22,2.80,31.0,23.3,10.2,2.80,0.402
2018-04-23,10.30,27.1,23.9,8.9,10.30,0.406
2018-04-24,12.70,29.2,23.7,8.4,12.70,0.408
2018-04-25,9.00,28.5,23.4,9.4,9.00,0.414
2018-04-26,15.10,28.8,23.0,10.5,15.10,0.416
2018-04-27,17.90,31.2,23.8,15.5,17.90,0.419
2018-04-28,5.70,31.1,23.5,9.4,5.70,0.421
2018-04-29,0.10,32.0,24.0,9.7,0.10,0.415
2018-04-30,0.00,31.8,22.1,12.3,0.00,0.406
2018-05-01,0.10,31.1,22.4,11.2,0.10,0.399
2018-05-02,0.00,31.5,22.2,8.0,0.00,0.393
2018-05-03,1.40,31.1,22.6,8.0,1.40,0.387
2018-05-04,0.90,31.1,23.8,8.1,0.90,0.382
2018-05-05,0.10,31.4,23.5,11.4,0.10,0.377
2018-05-06,0.00,31.2,23.9,13.6,0.00,0.371
2018-05-07,0.00,31.9,23.8,14.8,0.00,0.365
2018-05-08,2.70,31.5,23.0,9.7,2.70,0.359
2018-05-09,0.00,32.0,22.9,13.8,0.00,0.353
2018-05-10,0.20,31.4,22.4,14.1,0.20,0.347
2018-05-11,0.20,31.4,23.0,11.8,0.20,0.342
2018-05-12,0.00,32.3,22.1,10.6,0.00,0.337
2018-05-13,0.00,32.6,23.2,13.5,0.00,0.332
2018-05-14,0.00,32.5,23.6,11.5,0.00,0.325
2018-05-15,0.10,32.2,24.0,11.3,0.10,0.320
2018-05-16,9.00,31.6,24.8,13.3,9.00,0.320
2018-05-17,19.80,30.2,24.0,8.7,19.80,0.330
2018-05-18,7.30,31.2,24.4,11.6,7.30,0.331
2018-05-19,13.10,30.0,23.9,11.5,13.10,0.333
2018-05-20,9.30,30.3,23.2,8.7,9.30,0.338
2018-05-21,3.10,30.8,23.0,12.2,3.10,0.343
2018-05-22,6.70,31.2,24.4,16.7,6.70,0.344
2018-05-23,26.30,30.0,23.8,10.4,26.30,0.353
2018-05-24,1.80,29.5,23.6,11.4,1.80,0.361
2018-05-25,6.10,29.5,24.0,10.5,6.10,0.362
2018-05-26,2.30,31.1,23.6,12.1,2.30,0.361
2018-05-27,3.70,31.0,23.9,11.5,3.70,0.362
2018-05-28,1.40,30.5,24.0,10.8,1.40,0.360
2018-05-29,0.10,31.1,23.5,8.7,0.10,0.356
2018-05-30,1.10,30.9,23.9,10.2,1.10,0.352
2018-05-31,0.30,31.1,23.8,10.4,0.30,0.350
2018-06-01,0.00,31.2,23.0,10.3,0.00,0.346
2018-06-02,0.70,30.5,23.5,10.0,0.70,0.340
2018-06-03,0.10,31.0,24.1,10.9,0.10,0.337
2018-06-04,0.40,31.1,23.9,12.2,0.40,0.332
2018-06-05,1.70,30.9,23.7,10.8,1.70,0.331
2018-06-06,3.50,30.8,23.6,8.0,3.50,0.335
2018-06-07,1.40,31.2,23.7,9.5,1.40,0.333
2018-06-08,0.70,31.5,23.8,11.3,0.70,0.330
2018-06-09,0.70,31.5,23.6,8.7,0.70,0.328
2018-06-10,0.80,31.3,23.5,10.0,0.80,0.323
